customer_id,product_id,profit,recency,R_Score,F_Score,M_Score,R_M_F_Value,Customer Title,Customer_Title
2731,4,1513.52,3,4,1,1,411,Gold,Gold
2732,9,2787.95,16,4,4,2,442,Platinum,Platinum
2733,9,7827.409999999998,28,3,4,4,344,Gold,Gold
2735,2,836.04,148,1,1,1,111,Bronze,Bronze
2738,5,1252.9600000000003,59,2,2,1,221,Silver,Silver
2739,2,456.42,242,1,1,1,111,Bronze,Bronze
2740,8,4905.530000000001,26,3,4,4,344,Gold,Gold
2741,3,2316.34,19,3,1,2,312,Gold,Gold
2742,3,2031.17,95,1,1,2,112,Bronze,Bronze
2743,2,1428.62,46,2,1,1,211,Bronze,Bronze
2744,3,1264.73,125,1,1,1,111,Bronze,Bronze
2745,2,2772.1,267,1,1,2,112,Bronze,Bronze
2746,3,2316.34,8,4,1,2,412,Platinum,Platinum
2748,4,2059.83,6,4,1,2,412,Platinum,Platinum
2749,1,327.9799999999999,34,3,1,1,311,Silver,Silver
2751,8,3819.8100000000004,3,4,4,3,443,Platinum,Platinum
2752,4,3250.7200000000003,12,4,1,3,413,Platinum,Platinum
2753,11,5203.18,67,2,4,4,244,Silver,Silver
2755,11,4904.129999999999,28,3,4,4,344,Gold,Gold
2759,5,3775.9,110,1,2,3,123,Bronze,Bronze
2760,4,1617.96,31,3,1,1,311,Silver,Silver
2763,9,2910.2,19,3,4,3,343,Gold,Gold
2766,6,6233.3,47,2,3,4,234,Silver,Silver
2767,3,803.97,48,2,1,1,211,Bronze,Bronze
2768,6,3420.58,23,3,3,3,333,Gold,Gold
2769,6,4177.84,46,2,3,4,234,Silver,Silver
2770,9,10028.800000000001,30,3,4,4,344,Gold,Gold
2771,5,4754.2,44,3,2,4,324,Gold,Gold
2772,5,2446.21,25,3,2,2,322,Gold,Gold
2773,4,2293.1299999999997,4,4,1,2,412,Platinum,Platinum
2777,6,3307.1099999999997,103,1,3,3,133,Bronze,Bronze
2778,5,3348.4700000000003,9,4,2,3,423,Platinum,Platinum
2780,5,3092.1200000000003,2,4,2,3,423,Platinum,Platinum
2781,4,1289.3500000000001,73,2,1,1,211,Bronze,Bronze
2782,5,3450.8299999999995,170,1,2,3,123,Bronze,Bronze
2783,11,2757.77,73,2,4,2,242,Silver,Silver
2784,3,1075.06,74,2,1,1,211,Bronze,Bronze
2785,6,3411.6199999999994,45,2,3,3,233,Silver,Silver
2786,6,2718.29,3,4,3,2,432,Platinum,Platinum
2788,11,9061.470000000001,44,3,4,4,344,Gold,Gold
2789,2,549.09,24,3,1,1,311,Silver,Silver
2790,3,903.6600000000001,77,2,1,1,211,Bronze,Bronze
2791,6,5887.659999999999,14,4,3,4,434,Platinum,Platinum
2792,3,1888.83,218,1,1,2,112,Bronze,Bronze
2793,7,3730.38,34,3,3,3,333,Gold,Gold
2794,7,6417.0599999999995,5,4,3,4,434,Platinum,Platinum
2795,2,1208.31,225,1,1,1,111,Bronze,Bronze
2796,7,3816.43,8,4,3,3,433,Platinum,Platinum
2798,5,799.8499999999999,154,1,2,1,121,Bronze,Bronze
2800,5,352.22999999999996,41,3,2,1,321,Gold,Gold
2802,3,456.17999999999995,172,1,1,1,111,Bronze,Bronze
2803,6,2743.41,30,3,3,2,332,Gold,Gold
2807,1,133.7800000000002,353,1,1,1,111,Bronze,Bronze
2808,5,5190.91,6,4,2,4,424,Platinum,Platinum
2809,3,1182.96,83,2,1,1,211,Bronze,Bronze
2811,5,2448.48,25,3,2,2,322,Gold,Gold
2813,4,2395.4300000000003,204,1,1,2,112,Bronze,Bronze
2814,4,3232.82,13,4,1,3,413,Platinum,Platinum
2816,10,5878.47,8,4,4,4,444,Platinum,Platinum
2817,3,1616.56,15,4,1,1,411,Gold,Gold
2819,4,2500.31,162,1,1,2,112,Bronze,Bronze
2820,7,4695.94,58,2,3,4,234,Silver,Silver
2821,5,1471.9100000000003,51,2,2,1,221,Silver,Silver
2823,4,1636.08,12,4,1,1,411,Gold,Gold
2824,6,5278.02,122,1,3,4,134,Bronze,Bronze
2825,4,1854.5300000000002,112,1,1,2,112,Bronze,Bronze
2829,2,1747.0800000000002,144,1,1,1,111,Bronze,Bronze
2830,5,2490.7599999999998,95,1,2,2,122,Bronze,Bronze
2831,5,3975.17,14,4,2,3,423,Platinum,Platinum
2832,8,3531.57,23,3,4,3,343,Gold,Gold
2838,3,1554.3400000000001,15,4,1,1,411,Gold,Gold
2839,8,2693.0400000000004,17,4,4,2,442,Platinum,Platinum
2840,4,811.67,16,4,1,1,411,Gold,Gold
2843,6,4117.49,20,3,3,4,334,Gold,Gold
2846,3,799.32,15,4,1,1,411,Gold,Gold
2847,7,4509.110000000001,44,3,3,4,334,Gold,Gold
2848,4,3121.17,13,4,1,3,413,Platinum,Platinum
2851,8,4113.780000000001,9,4,4,4,444,Platinum,Platinum
2852,6,3954.0,25,3,3,3,333,Gold,Gold
2853,8,4610.599999999999,81,2,4,4,244,Silver,Silver
2855,2,63.830000000000005,39,3,1,1,311,Silver,Silver
2856,7,5583.330000000001,6,4,3,4,434,Platinum,Platinum
2857,6,5373.63,113,1,3,4,134,Bronze,Bronze
2861,8,4518.27,73,2,4,4,244,Silver,Silver
2862,5,1870.13,14,4,2,2,422,Platinum,Platinum
2863,1,167.20999999999998,175,1,1,1,111,Bronze,Bronze
2864,4,3023.0,17,4,1,3,413,Platinum,Platinum
2865,7,5283.910000000001,0,4,3,4,434,Platinum,Platinum
2868,4,2129.53,25,3,1,2,312,Gold,Gold
2871,6,2345.94,20,3,3,2,332,Gold,Gold
2872,7,3109.93,24,3,3,3,333,Gold,Gold
2873,3,2127.43,104,1,1,2,112,Bronze,Bronze
2874,11,7910.31,60,2,4,4,244,Silver,Silver
2875,4,3231.91,35,3,1,3,313,Gold,Gold
2877,9,4947.27,41,3,4,4,344,Gold,Gold
2878,3,784.9099999999999,0,4,1,1,411,Gold,Gold
2879,8,5572.110000000001,14,4,4,4,444,Platinum,Platinum
2880,8,4772.56,18,4,4,4,444,Platinum,Platinum
2881,6,3646.67,72,2,3,3,233,Silver,Silver
2882,2,1486.38,294,1,1,1,111,Bronze,Bronze
2883,7,5553.21,49,2,3,4,234,Silver,Silver
2885,9,4839.41,94,1,4,4,144,Bronze,Bronze
2887,9,6202.900000000001,24,3,4,4,344,Gold,Gold
2888,6,5055.73,29,3,3,4,334,Gold,Gold
2891,7,4629.95,62,2,3,4,234,Silver,Silver
2892,5,4015.0199999999995,12,4,2,3,423,Platinum,Platinum
2895,2,950.56,258,1,1,1,111,Bronze,Bronze
2896,2,1319.83,194,1,1,1,111,Bronze,Bronze
2897,5,2828.37,46,2,2,3,223,Silver,Silver
2899,6,2554.4900000000002,30,3,3,2,332,Gold,Gold
2902,2,899.7599999999998,196,1,1,1,111,Bronze,Bronze
2903,3,1370.8,26,3,1,1,311,Silver,Silver
2904,7,3163.3900000000003,23,3,3,3,333,Gold,Gold
2906,4,1408.35,45,2,1,1,211,Bronze,Bronze
2908,6,2066.49,1,4,3,2,432,Platinum,Platinum
2909,7,4644.23,83,2,3,4,234,Silver,Silver
2910,7,2752.29,87,2,3,2,232,Silver,Silver
2911,2,687.5100000000001,283,1,1,1,111,Bronze,Bronze
2913,6,1548.6499999999996,89,1,3,1,131,Bronze,Bronze
2914,12,6835.960000000001,12,4,4,4,444,Platinum,Platinum
2915,7,1661.98,33,3,3,1,331,Gold,Gold
2916,7,2509.8,24,3,3,2,332,Gold,Gold
2922,5,3257.52,1,4,2,3,423,Platinum,Platinum
2924,6,2561.67,64,2,3,2,232,Silver,Silver
2925,5,2770.16,93,1,2,2,122,Bronze,Bronze
2926,4,1341.6799999999998,143,1,1,1,111,Bronze,Bronze
2927,3,2440.02,99,1,1,2,112,Bronze,Bronze
2929,9,6692.39,1,4,4,4,444,Platinum,Platinum
2930,6,3166.9299999999994,71,2,3,3,233,Silver,Silver
2931,6,1700.5500000000002,57,2,3,1,231,Silver,Silver
2932,10,5823.709999999999,19,3,4,4,344,Gold,Gold
2933,5,1241.68,95,1,2,1,121,Bronze,Bronze
2934,6,3777.2599999999998,61,2,3,3,233,Silver,Silver
2936,7,5550.620000000001,59,2,3,4,234,Silver,Silver
2937,7,6294.38,7,4,3,4,434,Platinum,Platinum
2944,6,1458.81,30,3,3,1,331,Gold,Gold
2948,5,2670.13,111,1,2,2,122,Bronze,Bronze
2950,3,645.99,75,2,1,1,211,Bronze,Bronze
2951,9,4729.7300000000005,85,2,4,4,244,Silver,Silver
2952,5,2543.8900000000003,27,3,2,2,322,Gold,Gold
2953,5,2881.2100000000005,75,2,2,3,223,Silver,Silver
2954,5,2244.83,6,4,2,2,422,Platinum,Platinum
2955,8,4306.13,19,3,4,4,344,Gold,Gold
2956,7,2683.6699999999996,97,1,3,2,132,Bronze,Bronze
2958,6,1850.9900000000002,4,4,3,2,432,Platinum,Platinum
2959,3,1835.26,134,1,1,2,112,Bronze,Bronze
2960,3,2935.67,88,1,1,3,113,Bronze,Bronze
2961,6,6234.87,2,4,3,4,434,Platinum,Platinum
2964,2,2411.89,168,1,1,2,112,Bronze,Bronze
2966,5,2629.22,32,3,2,2,322,Gold,Gold
2967,3,2466.2799999999997,10,4,1,2,412,Platinum,Platinum
2968,7,1644.27,171,1,3,1,131,Bronze,Bronze
2970,4,1111.1100000000001,98,1,1,1,111,Bronze,Bronze
2971,3,1511.3200000000002,27,3,1,1,311,Silver,Silver
2973,4,2016.03,93,1,1,2,112,Bronze,Bronze
2974,2,255.19,159,1,1,1,111,Bronze,Bronze
2975,3,2020.68,169,1,1,2,112,Bronze,Bronze
2976,4,3521.6300000000006,6,4,1,3,413,Platinum,Platinum
2978,3,827.7099999999999,147,1,1,1,111,Bronze,Bronze
2979,4,2582.78,114,1,1,2,112,Bronze,Bronze
2980,6,2573.0400000000004,15,4,3,2,432,Platinum,Platinum
2981,6,1260.26,52,2,3,1,231,Silver,Silver
2982,7,6366.75,117,1,3,4,134,Bronze,Bronze
2983,5,3344.17,129,1,2,3,123,Bronze,Bronze
2984,4,3820.0100000000007,158,1,1,3,113,Bronze,Bronze
2985,10,6308.160000000001,38,3,4,4,344,Gold,Gold
2990,7,2584.6900000000005,14,4,3,2,432,Platinum,Platinum
2991,6,2602.5200000000004,75,2,3,2,232,Silver,Silver
2992,8,6871.54,9,4,4,4,444,Platinum,Platinum
2993,8,5400.879999999999,9,4,4,4,444,Platinum,Platinum
2994,3,179.84,15,4,1,1,411,Gold,Gold
2996,3,1751.7199999999998,21,3,1,1,311,Silver,Silver
2997,6,2035.0200000000002,31,3,3,2,332,Gold,Gold
2998,3,2511.7,66,2,1,2,212,Silver,Silver
3000,4,3354.2699999999995,42,3,1,3,313,Gold,Gold
3001,4,3378.5699999999997,104,1,1,3,113,Bronze,Bronze
3002,6,1784.3200000000002,44,3,3,1,331,Gold,Gold
3003,9,5168.139999999999,111,1,4,4,144,Bronze,Bronze
3004,5,3550.04,113,1,2,3,123,Bronze,Bronze
3005,3,2602.3099999999995,189,1,1,2,112,Bronze,Bronze
3007,7,4500.3,3,4,3,4,434,Platinum,Platinum
3013,9,3849.1899999999996,4,4,4,3,443,Platinum,Platinum
3015,9,6616.359999999999,46,2,4,4,244,Silver,Silver
3016,5,4253.5,0,4,2,4,424,Platinum,Platinum
3017,4,3281.6699999999996,176,1,1,3,113,Bronze,Bronze
3019,3,1138.54,64,2,1,1,211,Bronze,Bronze
3020,11,2638.0999999999995,22,3,4,2,342,Gold,Gold
3023,4,661.9399999999999,132,1,1,1,111,Bronze,Bronze
3025,2,1652.3,125,1,1,1,111,Bronze,Bronze
3026,5,1434.9499999999998,92,1,2,1,121,Bronze,Bronze
3027,5,1393.6599999999999,31,3,2,1,321,Gold,Gold
3028,4,2978.23,53,2,1,3,213,Silver,Silver
3029,4,1922.7499999999998,121,1,1,2,112,Bronze,Bronze
3030,7,2713.38,24,3,3,2,332,Gold,Gold
3031,5,2910.87,2,4,2,3,423,Platinum,Platinum
3032,7,6183.3099999999995,40,3,3,4,334,Gold,Gold
3035,5,2429.16,38,3,2,2,322,Gold,Gold
3036,5,3750.7200000000003,156,1,2,3,123,Bronze,Bronze
3037,3,1404.96,185,1,1,1,111,Bronze,Bronze
3040,1,1702.5499999999997,345,1,1,1,111,Bronze,Bronze
3041,2,1211.5700000000002,124,1,1,1,111,Bronze,Bronze
3044,9,5793.33,4,4,4,4,444,Platinum,Platinum
3045,5,4393.859999999999,65,2,2,4,224,Silver,Silver
3046,4,3172.129999999999,228,1,1,3,113,Bronze,Bronze
3047,5,3909.1400000000003,34,3,2,3,323,Gold,Gold
3048,12,6996.35,4,4,4,4,444,Platinum,Platinum
3054,5,3330.78,2,4,2,3,423,Platinum,Platinum
3056,4,1246.6899999999998,19,3,1,1,311,Silver,Silver
3058,5,5935.450000000001,24,3,2,4,324,Gold,Gold
3060,11,5684.7300000000005,29,3,4,4,344,Gold,Gold
3061,9,3232.7599999999998,59,2,4,3,243,Silver,Silver
3062,6,2857.68,46,2,3,3,233,Silver,Silver
3063,4,263.28,92,1,1,1,111,Bronze,Bronze
3064,7,2410.92,55,2,3,2,232,Silver,Silver
3065,5,1367.38,5,4,2,1,421,Platinum,Platinum
3066,4,1516.28,164,1,1,1,111,Bronze,Bronze
3067,6,3575.9,39,3,3,3,333,Gold,Gold
3068,6,3084.65,79,2,3,3,233,Silver,Silver
3069,3,1775.4799999999998,70,2,1,1,211,Bronze,Bronze
3070,4,399.21,119,1,1,1,111,Bronze,Bronze
3071,4,473.42999999999984,158,1,1,1,111,Bronze,Bronze
3072,7,3373.78,67,2,3,3,233,Silver,Silver
3073,3,1264.3300000000004,251,1,1,1,111,Bronze,Bronze
3074,7,4781.58,10,4,3,4,434,Platinum,Platinum
3076,4,1904.31,209,1,1,2,112,Bronze,Bronze
3077,7,3672.1499999999996,16,4,3,3,433,Platinum,Platinum
3078,3,1750.43,169,1,1,1,111,Bronze,Bronze
3079,4,1903.52,131,1,1,2,112,Bronze,Bronze
3080,9,4665.71,4,4,4,4,444,Platinum,Platinum
3084,6,3082.9000000000005,15,4,3,3,433,Platinum,Platinum
3087,6,3708.87,84,2,3,3,233,Silver,Silver
3089,4,3618.4400000000005,27,3,1,3,313,Gold,Gold
3090,5,3132.29,198,1,2,3,123,Bronze,Bronze
3091,2,1323.12,307,1,1,1,111,Bronze,Bronze
3093,9,2964.6199999999994,68,2,4,3,243,Silver,Silver
3096,3,2717.0999999999995,15,4,1,2,412,Platinum,Platinum
3097,3,2427.07,60,2,1,2,212,Silver,Silver
3098,4,2968.25,38,3,1,3,313,Gold,Gold
3101,3,470.7999999999998,61,2,1,1,211,Bronze,Bronze
3102,4,2883.51,106,1,1,3,113,Bronze,Bronze
3103,8,5040.88,59,2,4,4,244,Silver,Silver
3104,5,3491.3799999999997,49,2,2,3,223,Silver,Silver
3105,6,4916.08,10,4,3,4,434,Platinum,Platinum
3109,5,3080.63,169,1,2,3,123,Bronze,Bronze
3110,3,1429.5400000000002,17,4,1,1,411,Gold,Gold
3111,4,1381.19,48,2,1,1,211,Bronze,Bronze
3112,8,3035.96,11,4,4,3,443,Platinum,Platinum
3113,8,4144.86,109,1,4,4,144,Bronze,Bronze
3114,4,1942.45,3,4,1,2,412,Platinum,Platinum
3115,5,4020.9100000000003,195,1,2,3,123,Bronze,Bronze
3117,9,8531.16,25,3,4,4,344,Gold,Gold
3118,9,6243.8200000000015,12,4,4,4,444,Platinum,Platinum
3120,7,4179.110000000001,20,3,3,4,334,Gold,Gold
3121,6,3164.13,48,2,3,3,233,Silver,Silver
3123,4,1248.49,0,4,1,1,411,Gold,Gold
3124,3,401.5,38,3,1,1,311,Silver,Silver
3125,4,1702.4299999999998,9,4,1,1,411,Gold,Gold
3126,8,4916.639999999999,40,3,4,4,344,Gold,Gold
3127,4,3898.4999999999995,35,3,1,3,313,Gold,Gold
3128,5,3687.54,104,1,2,3,123,Bronze,Bronze
3129,5,3590.37,16,4,2,3,423,Platinum,Platinum
3130,5,3792.78,0,4,2,3,423,Platinum,Platinum
3132,5,3426.5400000000004,23,3,2,3,323,Gold,Gold
3133,6,2323.16,11,4,3,2,432,Platinum,Platinum
3135,7,3983.97,121,1,3,3,133,Bronze,Bronze
3136,4,1210.2099999999998,25,3,1,1,311,Silver,Silver
3138,4,3168.15,69,2,1,3,213,Silver,Silver
3139,3,1783.7999999999997,11,4,1,1,411,Gold,Gold
3140,3,673.21,40,3,1,1,311,Silver,Silver
3141,7,1696.3900000000003,70,2,3,1,231,Silver,Silver
3142,4,900.0,12,4,1,1,411,Gold,Gold
3143,11,3361.8399999999992,20,3,4,3,343,Gold,Gold
3144,3,665.1700000000001,64,2,1,1,211,Bronze,Bronze
3145,6,4067.6400000000003,68,2,3,3,233,Silver,Silver
3146,8,6856.090000000001,54,2,4,4,244,Silver,Silver
3152,6,2168.41,11,4,3,2,432,Platinum,Platinum
3153,5,4732.48,127,1,2,4,124,Bronze,Bronze
3154,7,2243.1000000000004,14,4,3,2,432,Platinum,Platinum
3155,4,1250.08,43,3,1,1,311,Silver,Silver
3158,6,2532.4,16,4,3,2,432,Platinum,Platinum
3160,4,2307.21,52,2,1,2,212,Silver,Silver
3162,2,2133.8799999999997,110,1,1,2,112,Bronze,Bronze
3163,6,1496.78,14,4,3,1,431,Platinum,Platinum
3164,5,2601.59,98,1,2,2,122,Bronze,Bronze
3165,8,3167.8900000000003,77,2,4,3,243,Silver,Silver
3166,7,5155.63,47,2,3,4,234,Silver,Silver
3167,3,2208.5200000000004,73,2,1,2,212,Silver,Silver
3168,4,5170.51,91,1,1,4,114,Bronze,Bronze
3169,7,4539.950000000001,0,4,3,4,434,Platinum,Platinum
3170,6,4344.71,44,3,3,4,334,Gold,Gold
3174,6,2346.62,24,3,3,2,332,Gold,Gold
3175,3,1801.14,260,1,1,2,112,Bronze,Bronze
3178,5,4339.76,29,3,2,4,324,Gold,Gold
3179,1,459.46000000000015,268,1,1,1,111,Bronze,Bronze
3181,6,5001.0,9,4,3,4,434,Platinum,Platinum
3183,8,2059.05,11,4,4,2,442,Platinum,Platinum
3184,8,5310.300000000001,68,2,4,4,244,Silver,Silver
3185,7,1939.7599999999998,18,4,3,2,432,Platinum,Platinum
3187,5,1034.6999999999998,63,2,2,1,221,Silver,Silver
3189,2,50.17999999999998,56,2,1,1,211,Bronze,Bronze
3191,8,5673.639999999999,7,4,4,4,444,Platinum,Platinum
3192,4,2865.0899999999997,188,1,1,3,113,Bronze,Bronze
3193,6,2362.31,10,4,3,2,432,Platinum,Platinum
3194,3,2310.75,86,2,1,2,212,Silver,Silver
3195,8,3143.73,49,2,4,3,243,Silver,Silver
3196,7,2929.0099999999998,50,2,3,3,233,Silver,Silver
3197,5,2762.32,3,4,2,2,422,Platinum,Platinum
3198,4,3989.3499999999995,101,1,1,3,113,Bronze,Bronze
3201,7,5655.870000000001,21,3,3,4,334,Gold,Gold
3202,8,4083.36,11,4,4,3,443,Platinum,Platinum
3204,9,3570.01,34,3,4,3,343,Gold,Gold
3206,7,2991.0099999999998,75,2,3,3,233,Silver,Silver
3209,4,1732.0299999999997,9,4,1,1,411,Gold,Gold
3210,5,2023.6899999999998,9,4,2,2,422,Platinum,Platinum
3211,3,2302.94,35,3,1,2,312,Gold,Gold
3212,7,7666.65,99,1,3,4,134,Bronze,Bronze
3214,4,2969.7699999999995,68,2,1,3,213,Silver,Silver
3216,4,1236.19,0,4,1,1,411,Gold,Gold
3217,11,5564.080000000001,8,4,4,4,444,Platinum,Platinum
3218,5,1526.81,216,1,2,1,121,Bronze,Bronze
3219,8,2096.27,27,3,4,2,342,Gold,Gold
3220,8,4304.219999999999,40,3,4,4,344,Gold,Gold
3221,9,4743.61,111,1,4,4,144,Bronze,Bronze
3224,9,4001.52,51,2,4,3,243,Silver,Silver
3225,7,4805.02,8,4,3,4,434,Platinum,Platinum
3228,7,5814.450000000001,40,3,3,4,334,Gold,Gold
3230,5,3890.0,69,2,2,3,223,Silver,Silver
3232,13,8903.619999999999,8,4,4,4,444,Platinum,Platinum
3233,3,781.4599999999998,80,2,1,1,211,Bronze,Bronze
3234,2,943.2,149,1,1,1,111,Bronze,Bronze
3235,1,574.6200000000001,222,1,1,1,111,Bronze,Bronze
3237,7,3919.85,176,1,3,3,133,Bronze,Bronze
3238,5,2076.89,29,3,2,2,322,Gold,Gold
3239,6,1768.67,2,4,3,1,431,Platinum,Platinum
3241,6,3695.1499999999996,7,4,3,3,433,Platinum,Platinum
3242,7,8252.689999999999,49,2,3,4,234,Silver,Silver
3243,4,1202.87,163,1,1,1,111,Bronze,Bronze
3244,4,1007.1299999999999,21,3,1,1,311,Silver,Silver
3245,6,1935.5100000000002,93,1,3,2,132,Bronze,Bronze
3246,5,1947.8000000000002,99,1,2,2,122,Bronze,Bronze
3247,8,3802.5499999999993,44,3,4,3,343,Gold,Gold
3251,11,6264.88,7,4,4,4,444,Platinum,Platinum
3253,3,4031.65,5,4,1,3,413,Platinum,Platinum
3254,6,1592.0499999999997,31,3,3,1,331,Gold,Gold
3256,10,7287.869999999999,12,4,4,4,444,Platinum,Platinum
3258,8,4821.9,17,4,4,4,444,Platinum,Platinum
3260,3,1938.37,124,1,1,2,112,Bronze,Bronze
3262,10,4290.81,1,4,4,4,444,Platinum,Platinum
3263,5,843.7100000000003,23,3,2,1,321,Gold,Gold
3268,6,4250.46,132,1,3,4,134,Bronze,Bronze
3270,5,2201.06,122,1,2,2,122,Bronze,Bronze
3271,4,1783.1399999999999,90,1,1,1,111,Bronze,Bronze
3273,7,6133.65,65,2,3,4,234,Silver,Silver
3275,4,1581.0500000000002,4,4,1,1,411,Gold,Gold
3278,5,3216.13,22,3,2,3,323,Gold,Gold
3279,1,690.49,297,1,1,1,111,Bronze,Bronze
3280,8,6881.080000000002,134,1,4,4,144,Bronze,Bronze
3282,4,2504.2799999999997,16,4,1,2,412,Platinum,Platinum
3283,6,4368.410000000001,44,3,3,4,334,Gold,Gold
3284,6,2969.0400000000004,278,1,3,3,133,Bronze,Bronze
3285,6,3092.1400000000003,19,3,3,3,333,Gold,Gold
3286,11,5817.44,9,4,4,4,444,Platinum,Platinum
3289,5,3476.2299999999996,69,2,2,3,223,Silver,Silver
3291,4,2199.04,46,2,1,2,212,Silver,Silver
3292,1,15.080000000000005,301,1,1,1,111,Bronze,Bronze
3294,4,2826.8900000000003,62,2,1,3,213,Silver,Silver
3295,8,5246.609999999999,19,3,4,4,344,Gold,Gold
3296,11,4920.72,64,2,4,4,244,Silver,Silver
3297,6,1521.43,58,2,3,1,231,Silver,Silver
3299,5,2747.5699999999997,30,3,2,2,322,Gold,Gold
3300,6,3936.4400000000005,15,4,3,3,433,Platinum,Platinum
3302,4,1428.2199999999998,20,3,1,1,311,Silver,Silver
3303,5,2547.0099999999998,20,3,2,2,322,Gold,Gold
3305,2,124.78999999999999,39,3,1,1,311,Silver,Silver
3306,5,3473.13,40,3,2,3,323,Gold,Gold
3307,5,4311.99,16,4,2,4,424,Platinum,Platinum
3308,3,953.15,67,2,1,1,211,Bronze,Bronze
3310,5,3121.04,51,2,2,3,223,Silver,Silver
3315,7,4892.17,1,4,3,4,434,Platinum,Platinum
3317,4,1213.31,87,2,1,1,211,Bronze,Bronze
3320,10,2739.5000000000005,137,1,4,2,142,Bronze,Bronze
3323,3,1142.75,190,1,1,1,111,Bronze,Bronze
3326,13,10422.039999999999,29,3,4,4,344,Gold,Gold
3327,7,3615.5800000000004,56,2,3,3,233,Silver,Silver
3328,4,2068.3,40,3,1,2,312,Gold,Gold
3332,6,2799.26,5,4,3,3,433,Platinum,Platinum
3333,5,1911.08,191,1,2,2,122,Bronze,Bronze
3334,8,2428.32,73,2,4,2,242,Silver,Silver
3335,6,2679.58,3,4,3,2,432,Platinum,Platinum
3336,6,5824.4800000000005,74,2,3,4,234,Silver,Silver
3339,5,1119.95,38,3,2,1,321,Gold,Gold
3341,4,921.6200000000001,49,2,1,1,211,Bronze,Bronze
3346,3,1511.5700000000002,48,2,1,1,211,Bronze,Bronze
3348,3,1136.03,129,1,1,1,111,Bronze,Bronze
3349,5,2496.51,221,1,2,2,122,Bronze,Bronze
3350,6,5796.16,38,3,3,4,334,Gold,Gold
3352,6,2788.69,37,3,3,2,332,Gold,Gold
3355,5,2464.61,0,4,2,2,422,Platinum,Platinum
3356,5,2799.7000000000007,4,4,2,3,423,Platinum,Platinum
3357,4,1441.0,35,3,1,1,311,Silver,Silver
3358,6,4447.21,37,3,3,4,334,Gold,Gold
3360,8,4179.51,57,2,4,4,244,Silver,Silver
3361,6,4752.7,44,3,3,4,334,Gold,Gold
3362,3,558.49,86,2,1,1,211,Bronze,Bronze
3363,6,1800.7200000000003,4,4,3,2,432,Platinum,Platinum
3366,4,2264.1,44,3,1,2,312,Gold,Gold
3367,6,4779.07,82,2,3,4,234,Silver,Silver
3368,5,3153.4799999999996,29,3,2,3,323,Gold,Gold
3371,9,4677.6900000000005,41,3,4,4,344,Gold,Gold
3373,5,4048.46,44,3,2,3,323,Gold,Gold
3374,4,5034.57,1,4,1,4,414,Platinum,Platinum
3375,8,4285.94,12,4,4,4,444,Platinum,Platinum
3379,6,5599.079999999999,20,3,3,4,334,Gold,Gold
3380,5,2793.8100000000004,63,2,2,3,223,Silver,Silver
3383,5,4177.32,29,3,2,4,324,Gold,Gold
3386,4,2522.69,7,4,1,2,412,Platinum,Platinum
3387,8,5318.6900000000005,82,2,4,4,244,Silver,Silver
3388,7,3318.4900000000002,103,1,3,3,133,Bronze,Bronze
3392,1,114.93,74,2,1,1,211,Bronze,Bronze
3393,5,2095.77,2,4,2,2,422,Platinum,Platinum
3394,5,4073.2,19,3,2,3,323,Gold,Gold
3396,2,119.73,71,2,1,1,211,Bronze,Bronze
3399,4,3084.76,37,3,1,3,313,Gold,Gold
3400,4,1402.8999999999999,26,3,1,1,311,Silver,Silver
3402,9,6036.19,12,4,4,4,444,Platinum,Platinum
3403,4,3253.3799999999997,133,1,1,3,113,Bronze,Bronze
3404,5,2729.79,51,2,2,2,222,Silver,Silver
3406,10,5463.639999999999,46,2,4,4,244,Silver,Silver
3407,7,3471.0700000000006,18,4,3,3,433,Platinum,Platinum
3408,5,1355.24,22,3,2,1,321,Gold,Gold
3409,7,3009.2999999999997,73,2,3,3,233,Silver,Silver
3413,4,4076.1800000000003,25,3,1,3,313,Gold,Gold
3415,5,4593.820000000001,102,1,2,4,124,Bronze,Bronze
3417,8,3975.1400000000003,95,1,4,3,143,Bronze,Bronze
3418,5,2033.0099999999998,90,1,2,2,122,Bronze,Bronze
3420,11,6808.179999999999,5,4,4,4,444,Platinum,Platinum
3421,9,4255.89,28,3,4,4,344,Gold,Gold
3422,5,2127.6400000000003,32,3,2,2,322,Gold,Gold
3423,4,751.3200000000002,77,2,1,1,211,Bronze,Bronze
3424,2,2056.27,153,1,1,2,112,Bronze,Bronze
3425,6,3350.1400000000003,18,4,3,3,433,Platinum,Platinum
3426,6,3713.5199999999995,45,2,3,3,233,Silver,Silver
3427,8,3921.0,1,4,4,3,443,Platinum,Platinum
3428,1,509.97,91,1,1,1,111,Bronze,Bronze
3430,7,1653.0199999999998,63,2,3,1,231,Silver,Silver
3431,10,6022.119999999999,28,3,4,4,344,Gold,Gold
3432,8,3707.7000000000003,106,1,4,3,143,Bronze,Bronze
3433,10,5925.74,0,4,4,4,444,Platinum,Platinum
3434,5,1831.51,64,2,2,2,222,Silver,Silver
3438,5,3180.6400000000003,174,1,2,3,123,Bronze,Bronze
3440,5,1243.6499999999999,32,3,2,1,321,Gold,Gold
3441,5,2119.4300000000003,138,1,2,2,122,Bronze,Bronze
3442,4,1535.84,203,1,1,1,111,Bronze,Bronze
3444,2,1447.98,39,3,1,1,311,Silver,Silver
